review_cluster_id,ambiguity_type,reviewer_final_ruling,manual_review_status,reviewer_event_count_final,reviewer_event_price_final,price_rule,source_confidence,source_urls,reviewer_notes,reviewed_by,reviewed_date
acris_site_cluster_2013092300625001,same_buyer_date_repeated_bbl_different_amounts,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,50250000,POSITIVE_DEED_PLUS_ZERO_COMPANION_EXTERNAL_CONFIRMED,HIGH,https://www.bkrea.com/insights/record-breaking-50-25-million-sale-of-prime-chelsea-development-site-at-215-219-west-28th-street;https://www.nyc.gov/assets/finance/downloads/pdf/rolling_sales/annualized-sales/2013/2013_manhattan.pdf;https://therealdeal.com/new-york/2013/12/03/hap-to-build-chelsea-mid-rise-apartment-complex/;https://therealdeal.com/new-york/2016/06/21/hap-seeks-60m-in-eb-5-funding-for-chelsea-rental-condo-project/;https://static.therealdeal.com/wp-content/uploads/2016/06/Development_Mid2Q16.pdf,"External review found BKREA transaction reporting and The Real Deal context identifying one 9/16/2013 sale of the assembled 215-219 West 28th Street development site for 50.25M, with DOF showing one same-date 50.25M row and related zero rows for the three-BBL site. Treat as one economic development-site sale event with the positive 50.25M deed counted once and the zero-consideration companion deed attached. Do not create multiple priced events and do not gross up. Flag downstream that some reporting references adjacent development rights or air rights, including 221 West 28th Street, so BBL-level allocation may be contaminated if those rights are not represented in the final event denominator.",chatgpt_browser_review,2026-06-13
acris_site_supercluster_2014013100006001,same_date_site_partial_interest_supercluster,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,9840000,POSITIVE_DEED_PLUS_ZERO_OR_TITLE_COMPANIONS_EXTERNAL_CONFIRMED,HIGH,https://commercialobserver.com/2014/02/two-building-sale-closes-for-nearly-10m-in-queens/;https://commercialobserver.com/2014/03/coney-realty-pays-5-2m-for-east-new-york-buildings/;https://metrodeeds.com/building/80-25-parsons-boulevard-queens-4068530006,"External review found Commercial Observer reporting identifying one GFI-brokered 9.84M sale of 80-25 Parsons Boulevard and explaining that the transaction involved many inherited seller interests plus a contested stake, matching the ACRIS multi-document and partial-interest structure. Treat as one economic multifamily property sale event at 9.84M with the positive consideration counted once and zero-consideration/title-cleanup documents attached. Do not split into multiple priced events and do not gross up from the raw 200 percent_trans total. Flag downstream for complex title or partial-interest cleanup and for reported included air rights, so BBL-level land-price allocation should carry an air-rights warning.",chatgpt_browser_review,2026-06-13
acris_site_supercluster_2014031700575001,same_date_site_partial_interest_supercluster,CONFIRM_KEEP_SEPARATE_DOCUMENT_EVENTS,EXTERNAL_CONFIRMED,2,,KEEP_POSITIVE_DOCUMENT_EVENTS_SEPARATE_PARTY_CHAIN,MEDIUM,https://www.realtyhop.com/property-records/search/partners-llc-kingswood;https://therealdeal.com/new-york/2014/08/20/infinity-real-estate-picks-up-kingswood-plaza-in-80m-buy/;https://infinitycollective.com/category/uncategorized/;https://www.propertyshark.com/mason/Property/959875/1715-E-13-St-Brooklyn-NY-11229/;https://www.propertyshark.com/mason/Property/310529/1630-E-15-St-Brooklyn-NY-11229/,"External review found a same-date party-chain/title-restructuring pattern rather than one clean economic site-sale package. Brookside Developers LLC and Soder Real Estate Equities LLC appear on both sides of the supercluster, and public-record searches corroborate same-date transfers involving Kingswood, Soder, Brookside, and Allan V. Rose. Keep the two positive transfer legs separate at 8.39575807M and 6.35660806M plus zero or companion title documents; do not merge into one 14.75236613M site sale. External reporting indicates the cleaner market-facing transaction for the Kingswood assets occurred later, when Infinity and Nightingale acquired the two-property Kingswood portfolio in August 2014 for about 79.1M. Exclude this March 2014 supercluster from any single economic site-sale price outcome unless a later manual review builds a more specific title-chain model.",chatgpt_browser_review,2026-06-13
acris_site_cluster_2014041500570001,same_buyer_date_repeated_bbl_different_amounts,UNRESOLVED_AFTER_REVIEW,NO_EXTERNAL_EVIDENCE,,,NONE_UNRESOLVED_PARTIAL_INTEREST_COMPONENTS_PACKET_COMPLETENESS_WARNING,LOW,https://www.homes.com/property/14801-hillside-ave-jamaica-ny/0n2xrdd56yvkc/;https://www.realtyhop.com/property-records/new-york-ny/search/paul-s-goldstein;https://www.realtyhop.com/property-records/new-york-ny/search/benjamin-l-pick,"External review found only public-record corroboration for a multi-component April 10 2014 transfer pattern at 148-01 Hillside Avenue / BBL 4097040063 and no independent broker, press, financing, or filing source confirming one final economic price. The submitted component amounts are suggestive of complementary fractional-interest deeds within a 1.283334M to 3.85M interval, but Homes public-record history appears to show a possible sixth April 2014 component row while the submitted ACRIS cluster contains five document IDs. Leave final event count and transaction price unresolved, preserve the candidate interval, and do not allocate either the largest component or the summed submitted amount as a final site-sale price until upstream document-completeness and duplicate checks resolve the extra public-record row.",chatgpt_browser_review,2026-06-13
acris_site_cluster_2014050600184003,same_buyer_date_repeated_bbl_different_amounts,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,438000000,SUM_TWO_EXTERNALLY_CONFIRMED_SITE_ASSEMBLAGE_COMPONENTS,HIGH,https://therealdeal.com/new-york/2014/04/30/tishman-speyer-scoops-up-hudson-spire-site-for-238m/;https://therealdeal.com/magazine/new-york-june-2014/feverish-investment-for-far-west-side/;https://therealdeal.com/new-york/2015/08/14/tishman-speyer-buys-air-rights-for-hudson-yards-tower-for-30m/;https://www.commercialsearch.com/news/tishman-speyer-acquires-rights-to-develop-3-msf-tower-in-hudson-yards-district/;https://sherwoodequities.com/properties/509-west-34th-street/,"External review found multiple industry sources identifying the April 2014 Tishman Speyer acquisition as a 438M Hudson Yards development-site assemblage made up of a 238M 435 Tenth Avenue / Hudson Spire component and a 200M Sherwood Equities component. The two ACRIS document amounts match those externally reported components, so treat the cluster as one economic site-assemblage event and sum the two positive document amounts. Do not gross up. For downstream incidence construction, use the union of legal BBLs and ensure overlapping BBL 1007060017 appears only once in the event denominator. Flag separately from ordinary residential land acquisitions because this is a very large commercial-office development-site assemblage.",chatgpt_browser_review,2026-06-13
acris_site_supercluster_2014052101260001,same_date_site_partial_interest_supercluster,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,13475000,POSITIVE_DEED_PLUS_ZERO_COMPANION_EXTERNAL_CONFIRMED,HIGH,https://www.justice.gov/d9/press-releases/attachments/2017/10/12/demeo_indictment_.pdf;https://www.realtyhop.com/property-records/new-york-ny/search/bond-street-owner-llc;https://therealdeal.com/new-york/2016/03/02/gfi-secures-50m-financing-for-downtown-bk-hotel/;https://newyorkyimby.com/2016/04/construction-has-started-on-gfi-capitals-61-bond-street-hotel-in-downtown-brooklyn.html,"External review found a DOJ indictment identifying the same seven-lot Schermerhorn / Bond Street property package and stating that DeMeo and others sold their shares in the Schermerhorn Properties for approximately 13.475M in May 2014. Public-record sources match Bond Street Owner LLC / GFI and the seller group across the same addresses, and later development reporting corroborates the hotel development context. Treat as one economic transfer package with the positive 13.475M consideration counted once and the zero deed attached as a companion. Do not gross up from the raw 93.25 percent_trans total because the source describes a sale of shares and the percent value is not suitable for full-property valuation. Flag downstream as partial-interest/share-sale consideration within a multi-BBL development-site package.",chatgpt_browser_review,2026-06-13
acris_site_cluster_2014060500860003,same_buyer_date_repeated_bbl_different_amounts,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,43000000,SUM_THREE_POSITIVE_COMPONENT_DEEDS_EXTERNAL_CONFIRMED,HIGH,https://commercialobserver.com/2015/12/iron-hound-secures-185m-in-two-debt-deals-for-chetrit-group/;https://jdsdevelopment.com/news/tallest-building-brooklyn-begins-its-rise-top;https://therealdeal.com/new-york/2015/11/09/chetrit-jdss-340-flatbush-gets-new-rendering/;https://law.justia.com/cases/new-york/other-courts/2021/2021-ny-slip-op-31860-u.html,"External review found multiple sources identifying the JDS / Chetrit acquisition of the 340 Flatbush Avenue Extension development site in 2014. Commercial Observer and JDS report a 43M acquisition, matching the sum of the three positive ACRIS deed components at 32.25M, 4.3M, and 6.45M. Treat as one economic development-site acquisition and sum the three document amounts. Preserve a downstream conflict flag because some press reported 43.5M; do not override the ACRIS deed-consideration sum to 43.5M without stronger closing-price evidence, especially because a later court record identifies a separate 500K broker commission provision that could explain the discrepancy.",chatgpt_browser_review,2026-06-13
acris_site_supercluster_2014072800745003,same_date_site_partial_interest_supercluster,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,282415000,SUM_COMPLEMENTARY_PERCENT_COMPONENT_DEEDS_EXTERNAL_CONFIRMED,HIGH,https://slgreen.gcs-web.com/static-files/ce0ecda6-8f56-4c7e-bc96-4eab16ef89ee;https://therealdeal.com/new-york/2014/07/29/sl-green-drops-282m-for-land-under-madison-avenue-armani-store/;https://www.realtyhop.com/property-records/new-york-ny/search/752-development-fee-llc,"External review found SL Green investor materials identifying a July 2014 acquisition of the 752 Madison Avenue fee interest for 282.415M, and The Real Deal reporting that SL Green paid 282.4M for the land under 760 Madison Avenue and 19-21 East 65th Street from Weatherley 65th Street, closing July 21 2014. The three ACRIS deed amounts sum exactly to 282.415M and correspond to complementary 60 percent, 10 percent, and 30 percent components. Treat as one economic fee-interest acquisition event and sum the document amounts. Do not gross up and do not split into three separate events. Flag downstream as a high-value Plaza District fee-interest / underlying-land transaction rather than an ordinary vacant residential development-site sale.",chatgpt_browser_review,2026-06-13
acris_site_supercluster_2014080401201001,same_date_site_partial_interest_supercluster,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,45500000,POSITIVE_DEED_PLUS_ZERO_COMPANION_EXTERNAL_CONFIRMED,HIGH,https://therealdeal.com/new-york/2014/08/11/uk-firm-splashes-out-45-5m-on-site-in-greenpoint/;https://newyorkyimby.com/2016/01/two-tower-516-unit-project-on-hold-at-53-huron-street-greenpoint.html;https://therealdeal.com/new-york/2019/01/14/greenpoint-is-getting-another-waterfront-resi-building/,"External review found The Real Deal reporting that Quadrum Global paid 45.5M for the 161 West Street Greenpoint development site from a group led by Miriam Chan, and later YIMBY and Real Deal reporting identify 53 Huron Street / 161 West Street as the same site acquired by Quadrum in 2014 for 45.5M. Treat as one economic development-site acquisition with the positive 45.5M deed counted once and the zero-consideration deed attached as a companion. Do not gross up from percent_trans because the party/title structure is complex and the external sources give actual transaction consideration.",chatgpt_browser_review,2026-06-13
acris_site_supercluster_2014082601448001,same_date_site_partial_interest_supercluster,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,87118225.67,SUM_POSITIVE_COMPONENT_DEEDS_WITH_ZERO_COMPANION_PARTIAL_INTEREST,MEDIUM,https://nypost.com/2014/08/17/kushner-normandy-pick-up-downtown-tech-haven/;https://therealdeal.com/new-york/2017/08/30/normandy-expands-stake-in-fidi-office-towers/;https://www.homes.com/property/80-maiden-ln-new-york-ny/cvx9kwf178xvs/;https://www.realtyhop.com/property-records/new-york-ny/search/robert-wolf,"External review found New York Post reporting that Kushner and Normandy bought a half stake in 80 and 90 Maiden Lane in 2014, with later Real Deal coverage summarizing the same 2014 stake transaction and subsequent ownership changes. Public-record aggregators show the three positive August 2014 component amounts plus an unpriced companion entry, matching the submitted ACRIS structure. Treat as one partial-interest economic event and sum the positive document amounts to 87.11822567M while attaching the zero deed as a companion. Do not gross up from percent_trans and do not use the reported 210M property valuation as the transaction price. Flag downstream as a partial-interest office operating-asset transaction rather than an ordinary whole-site development sale.",chatgpt_browser_review,2026-06-13
acris_site_cluster_2014100600212001,multi_bbl_same_amount_different_sellers,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,22000000,SUM_TWO_EXTERNALLY_CONFIRMED_ADJACENT_SITE_COMPONENTS,HIGH,https://www.dnainfo.com/new-york/20141021/jamaica/developer-spends-22m-buy-largest-piece-of-jamaica-land-decade;https://www.calameo.com/therealdeal/books/000946490bb64536b9482,"External review found DNAinfo reporting that Jamaica Tower LLC bought the 163-05/25 Archer Avenue property from Gertz Plaza Acquisition for 22M, describing two adjacent lots and a 720000 buildable square foot development site. The Real Deal transaction table also identifies 163-05 Archer Avenue as a 720000 buildable square foot development site sold by Gertz Plaza Acquisition to Jamaica Tower LLC for 22M. Treat the two 11M ACRIS documents as one economic development-site acquisition package and sum both document amounts. Do not collapse to the repeated 11M amount and do not treat the two deeds as unrelated separate site-sale events.",chatgpt_browser_review,2026-06-13
